date,test_year,stock_code,name,sector,closing_price,shares,invested_krw,buy_price,sell_price,sell_date,market_cap,score,score_rank,rank_pos,forward_return_21d_lag1_close
20230706,2023,263600,덕우전자,전자부품제조업,9770,1023.0,9994710.0,9446.0,9618.0,20230807,155639128700,0.6086534528196407,2.6357873094897,1.0,0.01822430113829676
20230706,2023,179900,유티아이,전자부품제조업,18320,545.0,9984400.0,17491.0,19370.0,20230807,298375916400,0.6008678141923145,2.4238200584517777,2.0,0.10744284850466079
20230706,2023,166090,하나머티리얼즈,반도체제조업,49000,204.0,9996000.0,48084.0,44978.0,20230808,967881026000,0.644580760478652,2.311251653557876,3.0,-0.06459778611244915
20230706,2023,036200,유니셈,특수목적용기계제조업,8320,1201.0,9992320.0,8210.0,9680.0,20230807,255126335360,0.6495556787079999,2.279721799783718,4.0,0.17907728803675305
20230706,2023,080000,에스엔유,특수목적용기계제조업,3560,2808.0,9996480.0,3495.0,3160.0,20230807,122189417200,0.6384509176791259,2.0826183592059495,5.0,-0.09592929664317607
20230804,2023,009470,삼화전기,전자부품제조업,19160,521.0,9982360.0,18768.0,17877.0,20230906,126720791200,0.6124793393874186,2.3912497604095835,1.0,-0.04747069642557378
20230804,2023,127980,화인써키트,전자부품제조업,11340,881.0,9990540.0,11070.0,8508.0,20240207,128893070880,0.6113771627578782,2.3650219014615073,2.0,-0.23143785056460808
20230804,2023,175250,아이큐어,의약품제조업,2670,3745.0,9999150.0,2725.0,2961.0,20240730,100280842560,0.617771303425516,2.282109514987183,3.0,0.08634422017120658
20230804,2023,003470,유안타증권,UNMAPPED_SECTOR,2625,3809.0,9998625.0,2460.0,2449.0,20240104,523941012000,0.5962594091294388,2.2629977612976897,4.0,-0.0041627263619427035
20230804,2023,348210,넥스틴,특수목적용기계제조업,83400,119.0,9924600.0,83153.0,82455.0,20230906,850419625200,0.651397962566596,2.1376975239299725,5.0,-0.008387452629330827
20230905,2023,300720,한일시멘트,"시멘트,석회,플라스터및그제품제조업",12390,807.0,9998730.0,12313.0,12694.0,20231012,858150480600,0.5599327888777174,1.9927735175701717,1.0,0.030965779603558508
20230905,2023,003530,한화투자증권,UNMAPPED_SECTOR,2485,4024.0,9999640.0,2470.0,2335.0,20231012,533151220875,0.5848371264705856,1.9903030527400742,2.0,-0.05449290371862381
20230905,2023,041190,우리기술투자,UNMAPPED_SECTOR,3420,2923.0,9996660.0,3370.0,3249.0,20231012,287280000000,0.5831448057168597,1.9300028506135227,3.0,-0.03568370032137591
20230905,2023,389140,포바이포,"영화,비디오물,방송프로그램제작및배급업",10140,986.0,9998040.0,9351.0,8643.0,20231130,111532242900,0.6123923712392931,1.8927646682355144,4.0,-0.07564224674227149
20230905,2023,278650,HLB바이오스텝,자연과학및공학연구개발업,2985,3350.0,9999750.0,3087.0,2862.0,20231012,234622014900,0.59190489992435,1.8758648260678075,5.0,-0.07292233415678273
20230905,2023,007810,코리아써키트,전자부품제조업,16900,591.0,9987900.0,16500.0,14500.0,20231012,399190691900,0.6081031338065792,1.7623066885869578,6.0,-0.12123158995810335
20230905,2023,171090,선익시스템,특수목적용기계제조업,24650,405.0,9983250.0,24814.0,20665.0,20231012,231137281900,0.6457821743011724,1.745127734553035,7.0,-0.16720011718097638
