stock_code,name,sector,buy_date,sell_date,bt_buy_price,bt_sell_price,bt_return,fdr_buy_price,fdr_sell_price,fdr_return,return_diff,abs_diff,status
014820,동원시스템즈,플라스틱제품제조업,20240905,20241113,38801.0,44146.0,0.1377409528155504,38800.0,44150.0,0.13788659793814428,-0.0001456451225938793,0.0001456451225938793,match
014820,동원시스템즈,플라스틱제품제조업,20241112,20250115,44146.0,40398.0,-0.0848974617861114,44150.0,40400.0,-0.08493771234428082,4.0250558169419026e-05,4.0250558169419026e-05,match
014820,동원시스템즈,플라스틱제품제조업,20250310,,35248.0,,-0.1153207622789039,,,,,,no_sell_date
056190,에스에프에이,특수목적용기계제조업,20180306,20180508,35956.0,33311.0,-0.073564968721089,35950.0,33300.0,-0.07371349095966617,0.00014852223857717006,0.00014852223857717006,match
056190,에스에프에이,특수목적용기계제조업,20190508,20190709,39252.0,37945.0,-0.0333119632451228,39200.0,37900.0,-0.03316326530612246,-0.000148697939000339,0.000148697939000339,match
056190,에스에프에이,특수목적용기계제조업,20191108,20200113,42248.0,44104.0,0.0439258574154051,42200.0,44050.0,0.04383886255924163,8.699485616346647e-05,8.699485616346647e-05,match
056190,에스에프에이,특수목적용기계제조업,20210706,20210906,42097.0,39086.0,-0.0715282414343976,42050.0,39050.0,-0.0713436385255648,-0.00018460290883279273,0.00018460290883279273,match
056190,에스에프에이,특수목적용기계제조업,20210903,20211110,39086.0,34318.0,-0.1219808255468289,39050.0,34300.0,-0.12163892445582591,-0.0003419010910029885,0.0003419010910029885,match
001040,CJ,기타금융업,20180306,20180508,151141.0,153031.0,0.0125045656283346,151346.0,153232.0,0.012461512032032607,4.305359630199339e-05,4.305359630199339e-05,match
001040,CJ,기타금융업,20210308,20210507,90791.0,99769.0,0.0988964295845418,90800.0,99800.0,0.09911894273127753,-0.0002225131467357283,0.0002225131467357283,match
001040,CJ,기타금융업,20220907,20221111,74404.0,77096.0,0.0361832623899172,74400.0,77100.0,0.03629032258064524,-0.00010706019072803663,0.00010706019072803663,match
001040,CJ,기타금융업,20230706,20230906,60626.0,80544.0,0.3285450940435821,60600.0,80500.0,0.3283828382838283,0.00016225575975381545,0.00016225575975381545,match
108670,LX하우시스,플라스틱제품제조업,20180102,20180307,97685.0,79185.0,-0.1893832240344078,97600.0,79100.0,-0.18954918032786883,0.00016595629346102814,0.00016595629346102814,match
108670,LX하우시스,플라스틱제품제조업,20180306,20180508,79185.0,77580.0,-0.0202677151367509,79100.0,77500.0,-0.020227560050568916,-4.015508618198521e-05,4.015508618198521e-05,match
108670,LX하우시스,플라스틱제품제조업,20200102,20200305,55575.0,46114.0,-0.1702327811534637,55500.0,46050.0,-0.1702702702702703,3.7489116806593836e-05,3.7489116806593836e-05,match
108670,LX하우시스,플라스틱제품제조업,20200304,20200511,46114.0,53857.0,0.1679036888107874,46050.0,53800.0,0.16829533116178075,-0.0003916423509933431,0.0003916423509933431,match
108670,LX하우시스,플라스틱제품제조업,20210706,20210906,109479.0,89181.0,-0.1854059087388815,109500.0,89200.0,-0.18538812785388126,-1.778088500023478e-05,1.778088500023478e-05,match
108670,LX하우시스,플라스틱제품제조업,20211109,20220110,66981.0,66386.0,-0.0088887014130557,67000.0,66400.0,-0.008955223880596996,6.652246754129676e-05,6.652246754129676e-05,match
